ts_iso,ts_epoch,temp_engine,rpm,mileage_since_service,fuel_efficiency,oil_age_days,coolant_age_days,oil_score,coolant_score,service_score,coolant_bonus,service_bonus,coolant_score_total,service_score_total
2026-05-22 09:40:00,1779417600.0,103.238087734635,4665.1832847245105,3002.1717269885344,10.199383235730421,20.12222222222224,200.18333333333348,31.04596186782786,60.93106320551212,67.76451897644367,7.227872521751535,3.6139362608757675,68.15893572726365,71.37845523731943
2026-05-22 09:50:00,1779418200.0,104.24590949592411,4757.62420058226,3002.4096081985635,10.021083302893807,20.133333333333354,200.20000000000016,28.56017842968028,60.932799637397125,68.725938056848,6.874389236412131,3.4371946182060653,67.80718887380925,72.16313267505406
2026-05-22 10:00:00,1779418800.0,105.47093113326288,4831.37442917868,3002.6511769200224,9.997868678010727,20.144444444444467,200.21666666666684,26.056818980278265,60.93453583885659,69.41129418030717,6.357396244911434,3.178698122455717,67.29193208376802,72.58999230276288
2026-05-22 10:10:00,1779419400.0,106.64485127695616,4875.467696148463,3002.8949503048298,9.452527229367512,20.15555555555558,200.23333333333352,24.27811557300484,60.936271809936386,69.79029148570265,5.798772359889069,2.8993861799445346,66.73504416982546,72.68967766564718
2026-05-22 10:20:00,1779420000.0,107.12190183962814,4883.905490801042,3003.1391455793696,9.425460605821161,20.166666666666693,200.2500000000002,23.9109431162479,60.93800755068237,69.86036439461967,5.135902012768705,2.5679510063843525,66.07390956345108,72.42831540100401
2026-05-22 10:30:00,1779420600.0,107.3214329731158,4906.847832886036,3003.384487971014,9.481796590108498,20.177777777777806,200.26666666666688,22.8592387252594,60.93974306114037,70.04710298610776,4.409587868205981,2.2047939341029905,65.34933092934635,72.25189692021075
2026-05-22 10:40:00,1779421200.0,107.91440392522856,4982.020181673,3003.6335889800976,9.39231691820136,20.18888888888892,200.28333333333356,18.807678663185644,60.941478341356216,70.62106139827554,0.0,0.0,60.941478341356216,70.62106139827554
2026-05-22 10:50:00,1779421800.0,108.29010377054736,4986.612776934008,3003.8829196189445,9.643403292248161,20.20000000000003,200.30000000000024,18.5265477777623,60.943213391375714,70.65444037668424,0.0,0.0,60.943213391375714,70.65444037668424
2026-05-22 11:00:00,1779422400.0,109.09493612550426,5044.062551236697,3004.135122746506,9.132384090837238,20.211111111111144,200.31666666666692,17.878373948098222,60.9449482112447,70.750349223883,0.0,0.0,60.9449482112447,70.750349223883
2026-05-22 11:10:00,1779423000.0,109.29063442651466,5091.135874057895,3004.389679540209,9.16389062959367,20.222222222222257,200.3333333333336,17.891225784208704,60.94668280100891,70.750349223883,0.0,0.0,60.94668280100891,70.750349223883
2026-05-22 11:20:00,1779423600.0,110.11579162188796,5152.981120214024,3004.6473285962197,9.117458425071526,20.23333333333337,200.35000000000028,17.904231833138674,60.94841716071415,70.750349223883,0.0,0.0,60.94841716071415,70.750349223883
2026-05-22 11:30:00,1779424200.0,111.04125859156275,5156.5914382579,3004.9051581681324,9.157575510913434,20.244444444444483,200.36666666666696,17.917245074796284,60.950151290406204,70.750349223883,0.0,0.0,60.950151290406204,70.750349223883
2026-05-22 11:40:00,1779424800.0,110.74875764302129,5104.270203503328,3005.1603716783075,9.01306624029598,20.255555555555596,200.38333333333364,17.930124387111565,60.95188519013081,70.750349223883,0.0,0.0,60.95188519013081,70.750349223883
2026-05-22 11:50:00,1779425400.0,110.67951748567242,5074.904537394247,3005.4141169051773,9.368236541582094,20.26666666666671,200.40000000000032,17.94292773818918,60.953618859933705,70.750349223883,0.0,0.0,60.953618859933705,70.750349223883
2026-05-22 12:00:00,1779426000.0,110.82809589193403,5128.8520644829805,3005.6705595084013,9.146554487916795,20.27777777777782,200.416666666667,17.9558653036542,60.955352299860614,70.750349223883,0.0,0.0,60.955352299860614,70.750349223883
2026-05-22 12:10:00,1779426600.0,111.63584024413638,5106.229670041217,3005.9258709919036,9.01988479863984,20.288888888888934,200.43333333333368,17.968743918446876,60.95708550995727,70.750349223883,0.0,0.0,60.95708550995727,70.750349223883
2026-05-22 12:20:00,1779427200.0,111.43360038224289,5064.172248545525,3006.179079604331,9.137759561532565,20.300000000000047,200.45000000000036,17.981514600858567,60.958818490269365,70.750349223883,0.0,0.0,60.958818490269365,70.750349223883
2026-05-22 12:30:00,1779427800.0,111.39445774428948,4878.268161721382,3006.422993012417,9.54099550491605,20.31111111111116,200.46666666666704,24.18022989643769,60.96055124084261,69.8136764479353,0.0,0.0,60.96055124084261,69.8136764479353
2026-05-22 12:40:00,1779428400.0,110.65088955632702,4696.166196680596,3006.657801322251,9.870420430338498,20.322222222222273,200.48333333333372,30.32149596811949,60.962283761722674,68.10044920543169,0.0,0.0,60.962283761722674,68.10044920543169
2026-05-22 12:50:00,1779429000.0,109.65811304429667,4543.528208999971,3006.884977732701,9.655393810783641,20.333333333333385,200.5000000000004,33.53925778147745,62.428218666359975,66.29158764138306,0.0,0.0,62.428218666359975,66.29158764138306
2026-05-22 13:00:00,1779429600.0,109.19127072362066,4345.78851816912,3007.1022671586093,10.307622563155942,20.3444444444445,200.51666666666708,36.21734576484859,64.74587297769158,63.21641632195833,0.0,0.0,64.74587297769158,63.21641632195833
2026-05-22 13:10:00,1779430200.0,107.9153509108561,4201.517113403212,3007.3123430142796,10.37194182639284,20.35555555555561,200.53333333333376,37.52195616012793,66.14216343068554,60.38491255111833,0.0,0.0,66.14216343068554,60.38491255111833
2026-05-22 13:20:00,1779430800.0,107.30708723877001,4121.041518499363,3007.5183950902046,10.809741424650477,20.366666666666724,200.55000000000044,38.083411504769835,66.83548444561771,58.24702122570523,0.0,0.0,66.83548444561771,58.24702122570523
2026-05-22 13:30:00,1779431400.0,105.99804360433494,3994.9698948080995,3007.718143584945,10.933683636332503,20.377777777777837,200.56666666666712,38.7720858215342,67.81789075888267,55.61800410761393,0.0,0.0,67.81789075888267,55.61800410761393
2026-05-22 13:40:00,1779432000.0,105.31145888685342,3832.465823205471,3007.9097668761056,10.957825508856114,20.38888888888895,200.5833333333338,39.380013534370455,68.9254263971028,55.39426919878893,0.0,0.0,68.9254263971028,55.39426919878893
2026-05-22 13:50:00,1779432600.0,103.98187100579055,3661.7414068371354,3008.0928539464476,11.348173003890375,20.400000000000063,200.60000000000048,39.739413510372515,69.92831965300016,55.0,0.0,0.0,69.92831965300016,55.0
2026-05-22 14:00:00,1779433200.0,103.61077604845951,3467.3751404573136,3008.2662227034702,11.837553828518192,20.411111111111175,200.61666666666716,39.84427333986088,70.59358371783588,55.0,0.0,0.0,70.59358371783588,55.0
2026-05-22 14:10:00,1779433800.0,102.50219483567162,3293.770093516301,3008.430911208146,11.783464735613567,20.42222222222229,200.63333333333384,39.67440424947885,69.68121095255796,55.0,0.0,0.0,69.68121095255796,55.0
2026-05-22 14:20:00,1779434400.0,102.06945284454655,3315.353863661135,3008.596678901329,11.846579597268985,20.4333333333334,200.65000000000052,39.71103358593553,69.80227954915932,55.0,0.0,0.0,69.80227954915932,55.0
2026-05-22 14:30:00,1779435000.0,101.43263611676484,3336.6136870072446,3008.7635095856795,11.791685191242323,20.444444444444514,200.6666666666672,39.743263363068706,69.91932973233146,55.0,0.0,0.0,69.91932973233146,55.0
2026-05-22 14:40:00,1779435600.0,100.88935977228861,3378.2288802652583,3008.9324210296927,12.090494899886124,20.455555555555627,200.68333333333388,39.7938675608333,70.14228666303322,55.0,0.0,0.0,70.14228666303322,55.0
2026-05-22 14:50:00,1779436200.0,99.76353190418294,3355.7137437018337,3009.100206716878,11.970116895455448,20.46666666666674,200.70000000000056,39.77074254870593,70.02734580639351,55.0,0.0,0.0,70.02734580639351,55.0
2026-05-22 15:00:00,1779436800.0,99.75068493158214,3219.780287089726,3009.2611957312324,12.41812147477385,20.477777777777852,200.71666666666724,39.52996775647067,69.25371376929148,55.00000000000001,0.0,0.0,69.25371376929148,55.00000000000001
2026-05-22 15:10:00,1779437400.0,98.86166797572676,3131.392920897477,3009.417765377277,12.180345433156056,20.488888888888965,200.73333333333392,39.2830533413765,68.7990684962238,54.99999999999999,0.0,0.0,68.7990684962238,54.99999999999999
2026-05-22 15:20:00,1779438000.0,98.62738171815847,2949.6497624699628,3009.5652478654006,12.437696365277256,20.500000000000078,200.7500000000006,38.51354698843085,67.54939868051002,55.0,0.0,0.0,67.54939868051002,55.0
2026-05-22 15:30:00,1779438600.0,96.90435145125319,2631.2289468007857,3009.6968093127407,13.293718480843543,20.51111111111119,200.76666666666728,35.99173907191768,65.19923318899006,55.000000000000014,0.0,0.0,65.19923318899006,55.000000000000014
2026-05-22 15:40:00,1779439200.0,95.05519938200887,2293.040956387692,3009.81146136056,13.703147025037685,20.522222222222304,200.78333333333396,30.06757770842535,62.49916501818801,55.00000000000001,0.0,0.0,62.49916501818801,55.00000000000001
2026-05-22 15:50:00,1779439800.0,93.24863627620545,1990.2032188200658,3009.910971521501,14.406645132686549,20.533333333333417,200.80000000000064,18.169519820380653,64.58112005291893,43.648374069517416,0.0,0.0,64.58112005291893,43.648374069517416
2026-05-22 16:00:00,1779440400.0,91.32818924246321,1740.0997662961602,3009.9979765098155,14.68705647971769,20.54444444444453,200.81666666666732,18.173898174446215,62.42568613563005,29.690150136994532,0.0,0.0,62.42568613563005,29.690150136994532
2026-05-22 16:10:00,1779441000.0,89.5011165699816,1580.4134100627539,3010.076997180319,14.900691329545603,20.555555555555642,200.833333333334,18.177874544871944,54.99999999999999,17.446998875956627,0.0,0.0,54.99999999999999,17.446998875956627
2026-05-22 16:20:00,1779441600.0,88.3890734481154,1478.8694610420885,3010.150940653371,15.168579493724165,20.566666666666755,200.85000000000068,18.1815952648804,55.0,16.96325576924886,0.0,0.0,55.0,16.96325576924886
2026-05-22 16:30:00,1779442200.0,86.62006815074797,1330.5485921676184,3010.2174680829794,15.371033905696281,20.577777777777868,200.86666666666736,18.184942686827917,54.99999999999999,16.23125346167449,0.0,0.0,54.99999999999999,16.23125346167449
2026-05-22 16:40:00,1779442800.0,85.52292406850026,1192.3318151588292,3010.277084673737,15.623239472210587,20.58888888888898,200.88333333333404,18.18794227201621,54.99999999999999,15.803410492069451,0.0,0.0,54.99999999999999,15.803410492069451
2026-05-22 16:50:00,1779443400.0,83.82342513363642,1072.9571295035798,3010.330732530212,16.009483820292665,20.600000000000094,200.90000000000072,18.190641455355856,55.0,15.90340762092679,0.0,0.0,55.0,15.90340762092679
2026-05-22 17:00:00,1779444000.0,83.30072387872431,986.0075023567301,3010.38003290533,16.23236546334615,20.611111111111207,200.9166666666674,18.193121831016906,54.999999999999986,16.038596315443602,0.0,0.0,54.999999999999986,16.038596315443602
2026-05-22 17:10:00,1779444600.0,81.94996298347404,905.1758944515357,3010.4252917000526,16.238005419373277,20.62222222222232,200.93333333333408,18.195398807208104,55.0,16.39780874779554,0.0,0.0,55.0,16.39780874779554
2026-05-22 17:20:00,1779445200.0,80.74475249931702,924.6724229321829,3010.4715253211994,16.346833055355113,20.633333333333432,200.95000000000076,18.197724766255284,55.000000000000014,16.72950562843884,0.0,0.0,55.000000000000014,16.72950562843884
2026-05-22 17:30:00,1779445800.0,80.42920019345114,1100.8652749580192,3010.526568584947,16.05107445265302,20.644444444444545,200.96666666666744,18.200493847932677,55.00000000000001,16.817988288146896,0.0,0.0,55.00000000000001,16.817988288146896
2026-05-22 17:40:00,1779446400.0,80.20650847680288,1350.7149472924646,3010.594104332312,15.394846165750637,20.655555555555658,200.98333333333412,18.203891274599155,55.000000000000014,16.880920329850134,0.0,0.0,55.000000000000014,16.880920329850134
2026-05-22 17:50:00,1779447000.0,80.60321464169306,1550.3888953938635,3010.6716237770815,15.330226267577736,20.66666666666677,201.0000000000008,18.20779077562112,55.00000000000001,16.769121620296882,0.0,0.0,55.00000000000001,16.769121620296882
2026-05-22 18:00:00,1779447600.0,81.5781065480173,1766.3420567180203,3010.7599408799174,15.308778700897621,20.677777777777884,201.01666666666748,18.212233226407033,55.000000000000014,16.657065175921893,0.0,0.0,55.000000000000014,16.657065175921893
2026-05-22 18:10:00,1779448200.0,82.19786112729342,1845.8854795976727,3010.8522351538973,14.87683957309138,20.688888888888997,201.03333333333416,18.216875493917765,55.00000000000002,16.99303665721462,0.0,0.0,55.00000000000002,16.99303665721462
2026-05-22 18:20:00,1779448800.0,82.73246426597636,1969.3803605942776,3010.950704171927,14.637844781713142,20.70000000000011,201.05000000000084,18.221828072182017,55.00000000000002,17.532465419896724,0.0,0.0,55.00000000000002,17.532465419896724
2026-05-22 18:30:00,1779449400.0,83.37678773514355,1950.8193794944327,3011.0482451409016,14.695133549596795,20.711111111111222,201.06666666666752,18.226733698812257,55.000000000000014,17.450091114179198,0.0,0.0,55.000000000000014,17.450091114179198
2026-05-22 18:40:00,1779450000.0,84.37405443601837,1845.0465160462943,3011.140497466704,14.899562038105822,20.722222222222335,201.0833333333342,18.231373092272655,55.00000000000003,16.98944103836402,0.0,0.0,55.00000000000003,16.98944103836402
2026-05-22 18:50:00,1779450600.0,84.66373999553579,1774.0699887072728,3011.229200966139,14.781932156249542,20.733333333333448,201.10000000000088,18.235833783775853,55.000000000000014,16.68928757269963,0.0,0.0,55.000000000000014,16.68928757269963
2026-05-22 19:00:00,1779451200.0,85.29340381069412,1789.6426081725497,3011.318683096548,15.1910534555488,20.74444444444456,201.11666666666756,18.24033340180768,55.0,16.75458319858918,0.0,0.0,55.0,16.75458319858918
2026-05-22 19:10:00,1779451800.0,85.92557004445294,1839.4560255910656,3011.4106558978274,14.673113694845426,20.755555555555674,201.13333333333424,18.24495802380171,55.00000000000001,16.965620460137007,0.0,0.0,55.00000000000001,16.965620460137007
2026-05-22 19:20:00,1779452400.0,85.75425154007992,1870.338229726324,3011.504172809314,14.75378854859437,20.766666666666787,201.15000000000092,18.249660038411616,55.000000000000014,17.09826940162241,0.0,0.0,55.000000000000014,17.09826940162241
2026-05-22 19:30:00,1779453000.0,85.87218560742934,1893.1544011943404,3011.5988305293736,14.999067638977122,20.7777777777779,201.1666666666676,18.25441915691807,55.000000000000014,17.197029539410682,0.0,0.0,55.000000000000014,17.197029539410682
2026-05-22 19:40:00,1779453600.0,86.6246588648047,1988.974629582901,3011.698279260853,14.551389172910232,20.788888888889012,201.18333333333428,18.259418876568688,55.00000000000001,17.61986980665271,0.0,0.0,55.00000000000001,17.61986980665271
2026-05-22 19:50:00,1779454200.0,87.6843774627287,2128.2240163714946,3011.8046904616713,14.563273526099692,20.800000000000125,201.20000000000095,18.264768315296994,55.000000000000014,26.485193808427155,0.0,0.0,55.000000000000014,26.485193808427155
2026-05-22 20:00:00,1779454800.0,88.54142317488915,2294.122483397345,3011.9193965858412,13.86551214531605,20.811111111111238,201.21666666666763,18.270534387229894,55.00000000000001,38.366475301123344,0.0,0.0,55.00000000000001,38.366475301123344
2026-05-22 20:10:00,1779455400.0,89.77630375179463,2431.337006948353,3012.0409634361886,13.809660259239557,20.82222222222235,201.23333333333431,18.276644923321925,55.000000000000014,49.2131244078551,0.0,0.0,55.000000000000014,49.2131244078551
2026-05-22 20:20:00,1779456000.0,90.8195083807048,2611.045754518888,3012.1715157239146,13.240907295627613,20.833333333333464,201.250000000001,24.27047189219255,59.888305950724096,55.0,0.0,0.0,59.888305950724096,55.0
2026-05-22 20:30:00,1779456600.0,91.79116027856598,2867.348631256415,3012.314883155477,13.240203383167668,20.844444444444576,201.26666666666767,29.420344880321203,64.3516338817182,55.0,0.0,0.0,64.3516338817182,55.0
2026-05-22 20:40:00,1779457200.0,93.59859562771186,3157.5130102389394,3012.472758805989,12.354583665308533,20.85555555555569,201.28333333333435,34.87728181018064,67.18447390258741,55.000000000000014,0.0,0.0,67.18447390258741,55.000000000000014
2026-05-22 20:50:00,1779457800.0,95.18600435311696,3503.035873768796,3012.6479105996777,12.099019561368895,20.866666666666802,201.30000000000103,37.41184942025681,67.96757029889177,55.0,0.0,0.0,67.96757029889177,55.0
2026-05-22 21:00:00,1779458400.0,96.47153584718806,3855.1122272637413,3012.840666211041,11.666378382018564,20.877777777777915,201.31666666666771,38.65342307831289,68.61963947022797,55.00000000000001,0.0,0.0,68.61963947022797,55.00000000000001
2026-05-22 21:10:00,1779459000.0,98.58991263543449,4167.6201710001,3013.049047219591,10.981904741349318,20.888888888889028,201.3333333333344,37.824317026051936,66.59211320419575,59.47791184374809,4.3405823443158935,2.1702911721579468,70.93269554851165,61.648203015906034
2026-05-22 21:20:00,1779459600.0,100.73572108156742,4431.510648907778,3013.2706227520366,10.443433096333022,20.90000000000014,201.35000000000107,35.26995805472798,63.806292514842745,64.67304469843812,4.771406111852859,2.3857030559264296,68.57769862669561,67.05874775436455
2026-05-22 21:30:00,1779460200.0,102.4145056089599,4663.908855177576,3013.5038181947957,10.12201976629993,20.911111111111254,201.36666666666775,31.180280848140818,61.05377987144038,67.75036002152879,5.172812523635707,2.5864062618178534,66.2265923950761,70.33676628334665
2026-05-22 21:40:00,1779460800.0,104.09364004911946,4695.09495574856,3013.7385729425832,9.933139418971148,20.922222222222366,201.38333333333443,30.413108912240773,61.05550005639115,68.08909424568795,5.474814016281959,2.7374070081409796,66.53031407267311,70.82650125382892
2026-05-22 21:50:00,1779461400.0,105.34865907291498,4660.254398073867,3013.971585662487,9.918818085375877,20.93333333333348,201.4000000000011,31.27018231240949,61.05722001414267,67.70965870805246,5.651046293002116,2.825523146501058,66.70826630714478,70.53518185455351
2026-05-22 22:00:00,1779462000.0,106.41664764893781,4555.203054670147,3014.1993458152206,10.088560553184358,20.944444444444592,201.4166666666678,33.40639418103839,62.27343111124641,66.44461408553163,5.624095488105667,2.8120477440528333,67.89752659935208,69.25666182958446
2026-05-22 22:10:00,1779462600.0,106.98128424883215,4638.533540922392,3014.4312724922665,9.542116384251594,20.955555555555705,201.43333333333447,31.767223581295166,61.09956186996634,67.46363328421441,5.285541081978042,2.642770540989021,66.38510295194438,70.10640382520343
2026-05-22 22:20:00,1779463200.0,108.5071572837994,4641.835297443059,3014.6633642571387,9.754925738726733,20.966666666666818,201.45000000000115,31.69639242192519,61.06237852465173,67.50152187167693,5.012328053926684,2.506164026963342,66.07470657857841,70.00768589864028
2026-05-22 22:30:00,1779463800.0,109.2705348366111,4750.3155716059555,3014.900880035719,9.19422299550811,20.97777777777793,201.46666666666783,28.888547384629746,61.06409757405623,68.65424207609863,4.628302311584167,2.3141511557920835,65.6923998856404,70.96839323189072
2026-05-22 22:40:00,1779464400.0,110.46314424849714,4843.5851815808,3015.143059294798,9.211010404935562,20.988888888889043,201.4833333333345,25.679349675406932,61.065816396486376,69.51846577595649,4.177716370752114,2.088858185376057,65.24353276723849,71.60732396133254
2026-05-22 22:50:00,1779465000.0,111.56149234290965,4946.228318592734,3015.390370710728,8.693785469122451,21.000000000000156,201.5000000000012,20.917189317016007,61.067534991987166,70.35479973523437,0.0,0.0,61.067534991987166,70.35479973523437
2026-05-22 23:00:00,1779465600.0,112.16021612205527,5011.345265486257,3015.640937974002,8.888151079788518,21.01111111111127,201.51666666666787,18.457404906317436,61.06925336060352,70.750349223883,0.0,0.0,61.06925336060352,70.750349223883
2026-05-22 23:10:00,1779466200.0,112.58525042706583,5082.189246472304,3015.8950474363255,8.485752683678466,21.022222222222382,201.53333333333455,18.470150087416197,61.07097150238034,70.750349223883,0.0,0.0,61.07097150238034,70.750349223883
2026-05-22 23:20:00,1779466800.0,113.39507986452402,5037.297430178842,3016.1469123078346,8.553527459678007,21.033333333333495,201.55000000000123,18.48272947967338,61.07268941736258,70.750349223883,0.0,0.0,61.07268941736258,70.750349223883
2026-05-22 23:30:00,1779467400.0,114.33387945840025,5071.666229949326,3016.400495619332,8.400363782624972,21.044444444444608,201.5666666666679,18.49535594551463,61.074407105595135,70.750349223883,0.0,0.0,61.074407105595135,70.750349223883
2026-05-22 23:40:00,1779468000.0,114.6242992446446,5097.691604533272,3016.6553801995587,8.479858349805989,21.05555555555572,201.5833333333346,18.508045400917638,61.07612456712289,70.750349223883,0.0,0.0,61.07612456712289,70.750349223883
2026-05-22 23:50:00,1779468600.0,115.66107971937662,5147.139921876145,3016.9127371956524,8.13724476796118,21.066666666666833,201.60000000000127,18.520856111742113,61.07784180199071,70.750349223883,0.0,0.0,61.07784180199071,70.750349223883
2026-05-23 00:00:00,1779469200.0,115.81534670154623,5121.470041927141,3017.168810697749,8.104044685633259,21.077777777777946,201.61666666666795,18.533601104074595,61.07956536811404,70.750349223883,0.0,0.0,61.07956536811404,70.750349223883
2026-05-23 00:10:00,1779469800.0,116.43781509905206,5146.489834014997,3017.4261351894497,8.148289846870286,21.08888888888906,201.63333333333463,18.546406522027496,61.081288705052536,70.750349223883,0.0,0.0,61.081288705052536,70.750349223883
2026-05-23 00:20:00,1779470400.0,116.8906540382416,5159.166101111499,3017.6840934945053,8.173499267830607,21.100000000000172,201.6500000000013,18.55924163280956,61.08301181285192,70.750349223883,0.0,0.0,61.08301181285192,70.750349223883
2026-05-23 00:30:00,1779471000.0,116.59685643795986,5079.618329675475,3017.938074410989,8.511097076843471,21.111111111111285,201.666666666668,18.57187703515181,61.0847346915579,70.750349223883,0.0,0.0,61.0847346915579,70.750349223883
2026-05-23 00:40:00,1779471600.0,117.02968564048808,5135.2233428762465,3018.194835578133,8.376925400474562,21.122222222222398,201.68333333333467,18.58464893084471,61.086457341216125,70.750349223883,0.0,0.0,61.086457341216125,70.750349223883
2026-05-23 00:50:00,1779472200.0,116.9298892491537,5132.796320848335,3018.4514753941753,8.023257940066882,21.13333333333351,201.70000000000135,18.59741295952621,61.0881797618723,70.750349223883,0.0,0.0,61.0881797618723,70.750349223883
2026-05-23 01:00:00,1779472800.0,117.56539099550218,4993.029349803359,3018.7011268616657,8.477707713667842,21.144444444444623,201.71666666666803,18.60982766556189,61.08990195357206,70.70051707868762,0.0,0.0,61.08990195357206,70.70051707868762
2026-05-23 01:10:00,1779473400.0,117.88896547562415,4844.103530320392,3018.943332038182,8.338081078044766,21.155555555555736,201.7333333333347,25.6872263066469,61.09162391636107,69.8883709370048,0.0,0.0,61.09162391636107,69.8883709370048
2026-05-23 01:20:00,1779474000.0,116.90037849015445,4627.782969424336,3019.174721186653,8.952593396077642,21.16666666666685,201.7500000000014,32.04504008449237,61.25769818421355,67.95371656328261,0.0,0.0,61.25769818421355,67.95371656328261
2026-05-23 01:30:00,1779474600.0,116.30922669909393,4513.962312912491,3019.400419302299,9.046415315601015,21.177777777777962,201.76666666666807,34.14551097264338,62.810231497565795,67.6079841178596,0.0,0.0,62.810231497565795,67.6079841178596
2026-05-23 01:40:00,1779475200.0,116.15799310952185,4300.219998288284,3019.615430302213,9.436045630762209,21.188888888889075,201.78333333333475,36.7955485923319,65.21025871380081,65.9928782458067,0.0,0.0,65.21025871380081,65.9928782458067
2026-05-23 01:50:00,1779475800.0,115.77443262797408,4205.194809491791,3019.8256900426877,9.57997771968726,21.200000000000188,201.80000000000143,37.61222129741229,66.10906863370475,65.31130353981536,0.0,0.0,66.10906863370475,65.31130353981536
2026-05-23 02:00:00,1779476400.0,115.04768926735434,3972.464764206335,3020.0243132808982,9.637044008430307,21.2111111111113,201.8166666666681,38.98719536088615,67.9812625777935,65.02650301453886,0.0,0.0,67.9812625777935,65.02650301453886
2026-05-23 02:10:00,1779477000.0,114.40490586251117,3871.4123310373575,3020.21788389745,10.064193060996729,21.222222222222413,201.8333333333348,39.37315507629094,68.67465673057238,62.57754723587539,0.0,0.0,68.67465673057238,62.57754723587539
2026-05-23 02:20:00,1779477600.0,113.05138471614927,3731.5167049178276,3020.404459732696,10.285364717347647,21.233333333333526,201.85000000000147,39.73691453960765,69.53644586905062,61.03817036528317,0.0,0.0,69.53644586905062,61.03817036528317
2026-05-23 02:30:00,1779478200.0,112.33993885897624,3495.5755014976835,3020.579238507771,10.65560360475844,21.24444444444464,201.86666666666815,39.95994293868428,70.72929033364461,58.08824117158841,0.0,0.0,70.72929033364461,58.08824117158841
2026-05-23 02:40:00,1779478800.0,111.41458057788252,3294.7778578704615,3020.743977400665,10.762134892083985,21.255555555555752,201.88333333333483,39.78810220896385,69.68692253683432,57.166038889672464,0.0,0.0,69.68692253683432,57.166038889672464
2026-05-23 02:50:00,1779479400.0,110.54691250909615,3221.9078908327015,3020.9050727952063,10.787511411481454,21.266666666666865,201.9000000000015,39.641355414869665,69.26135073939615,56.94185625080438,0.0,0.0,69.26135073939615,56.94185625080438
2026-05-23 03:00:00,1779480000.0,109.08901152022545,3188.791677848914,3021.0645123790987,10.971199876947589,21.277777777777978,201.9166666666682,39.55951009516968,69.05865982987578,55.26971105209428,0.0,0.0,69.05865982987578,55.26971105209428
2026-05-23 03:10:00,1779480600.0,109.00429741620339,3293.0140298403157,3021.2291630805908,10.812190674284578,21.28888888888909,201.93333333333487,39.78945696818373,69.6769239376399,56.722182516317694,0.0,0.0,69.6769239376399,56.722182516317694
2026-05-23 03:20:00,1779481200.0,108.33075563028308,3326.7851251761517,3021.3955023368494,11.158043264426489,21.300000000000203,201.95000000000155,39.84427739692813,69.86545850937777,55.0,0.0,0.0,69.86545850937777,55.0
